event_1,event_2,event_3,event_4,event_5,time
0.0053059397999388564,0.028329402874593533,0.034169821025124114,0.014794689667964501,0.0380873491335884,9.670446964643097e-06
0.005305718546283712,0.028328242443248355,0.03416832030995447,0.014793848824224205,0.03808574494787008,9.686457638425617e-06
0.005305497301484067,0.0283270820583402,0.0341668196548351,0.014793008014134029,0.03808414082634111,9.70246831220814e-06
0.005305276065539565,0.02832592171986721,0.034165319059763596,0.01479216723769263,0.03808253676899889,9.71847898599066e-06
0.005305054838449858,0.028324761427827538,0.034163818524737585,0.014791326494898668,0.03808093277584086,9.734489659773183e-06
0.0053048336202145855,0.02832360118221931,0.03416231804975464,0.014790485785750781,0.03807932884686447,9.750500333555704e-06
0.005304612410833396,0.028322440983040664,0.03416081763481237,0.014789645110247648,0.03807772498206713,9.766511007338226e-06
0.005304391210305933,0.02832128083028977,0.034159317279908376,0.014788804468387897,0.03807612118144628,9.782521681120747e-06
0.005304170018631846,0.02832012072396475,0.034157816985040244,0.0147879638601702,0.03807451744499937,9.79853235490327e-06
0.005303948835810777,0.028318960664063742,0.03415631675020558,0.0147871232855932,0.0380729137727238,9.81454302868579e-06
0.005303727661842374,0.02831780065058491,0.03415481657540198,0.014786282744655552,0.03807131016461703,9.830553702468313e-06
0.0053035064967262785,0.028316640683526375,0.03415331646062704,0.014785442237355912,0.03806970662067649,9.846564376250836e-06
0.0053032853404621424,0.0283154807628863,0.034151816405878374,0.014784601763692944,0.03806810314089959,9.862575050033356e-06
0.005303064193049608,0.028314320888662804,0.03415031641115355,0.014783761323665287,0.03806649972528381,9.878585723815879e-06
0.0053028430544883225,0.028313161060854054,0.034148816476450204,0.014782920917271599,0.03806489637382654,9.8945963975984e-06
0.00530262192477793,0.02831200127945817,0.034147316601765905,0.014782080544510542,0.03806329308652522,9.910607071380922e-06
0.005302400803918075,0.02831084154447331,0.03414581678709827,0.014781240205380759,0.0380616898633773,9.926617745163443e-06
0.005302179691908408,0.028309681855897616,0.03414431703244489,0.014780399899880914,0.03806008670438019,9.942628418945965e-06
0.005301958588748569,0.02830852221372924,0.034142817337803374,0.014779559628009656,0.03805848360953137,9.958639092728486e-06
0.005301737494438207,0.0283073626179663,0.034141317703171296,0.014778719389765639,0.03805688057882821,9.974649766511009e-06
0.005301516408976967,0.028306203068606962,0.034139818128546294,0.01477787918514752,0.03805527761226819,9.99066044029353e-06
0.005301295332364497,0.02830504356564936,0.03413831861392593,0.014777039014153951,0.03805367470984874,1.0006671114076052e-05
0.0053010742646004425,0.02830388410909163,0.03413681915930783,0.014776198876783588,0.03805207187156728,1.0022681787858573e-05
0.005300853205684447,0.028302724698931928,0.03413531976468958,0.014775358773035086,0.03805046909742125,1.0038692461641095e-05
0.0053006321556161575,0.028301565335168408,0.0341338204300688,0.014774518702907103,0.03804886638740808,1.0054703135423616e-05
0.0053004111143952195,0.02830040601779919,0.03413232115544306,0.014773678666398286,0.038047263741525214,1.0070713809206139e-05
0.005300190082021279,0.028299246746822423,0.03413082194080998,0.014772838663507298,0.03804566115977009,1.008672448298866e-05
0.005299969058493984,0.028298087522236268,0.03412932278616714,0.014771998694232784,0.038044058642140124,1.0102735156771182e-05
0.005299748043812977,0.028296928344038845,0.03412782369151217,0.014771158758573414,0.038042456188632764,1.0118745830553703e-05
0.005299527037977906,0.028295769212228317,0.03412632465684265,0.014770318856527822,0.03804085379924544,1.0134756504336225e-05
0.005299306040988417,0.028294610126802823,0.03412482568215618,0.014769478988094683,0.03803925147397559,1.0150767178118746e-05
0.005299085052844154,0.028293451087760504,0.034123326767450377,0.014768639153272643,0.03803764921282066,1.0166777851901268e-05
0.005298864073544765,0.028292292095099498,0.03412182791272282,0.014767799352060355,0.038036047015778056,1.018278852568379e-05
0.005298643103089897,0.028291133148817964,0.034120329117971124,0.01476695958445648,0.03803444488284524,1.0198799199466312e-05
0.0052984221414791935,0.028289974248914038,0.03411883038319288,0.014766119850459667,0.03803284281401965,1.0214809873248833e-05
0.0052982011887123025,0.028288815395385865,0.03411733170838571,0.014765280150068576,0.0380312408092987,1.0230820547031355e-05
0.005297980244788866,0.028287656588231593,0.03411583309354718,0.01476444048328186,0.03802963886867985,1.0246831220813876e-05
0.005297759309708538,0.028286497827449356,0.03411433453867492,0.014763600850098176,0.03802803699216051,1.0262841894596398e-05
0.005297538383470957,0.028285339113037322,0.034112836043766526,0.01476276125051618,0.038026435179738124,1.0278852568378921e-05
0.005297317466075773,0.02828418044499361,0.03411133760881959,0.014761921684534524,0.03802483343141014,1.0294863242161442e-05
0.005297096557522629,0.028283021823316375,0.03410983923383172,0.01476108215215187,0.03802323174717397,1.0310873915943964e-05
0.005296875657811175,0.028281863248003764,0.03410834091880051,0.014760242653366862,0.038021630127027084,1.0326884589726485e-05
0.0052966547669410545,0.02828070471905392,0.03410684266372357,0.01475940318817817,0.03802002857096691,1.0342895263509007e-05
0.005296433884911913,0.028279546236465,0.034105344468598496,0.01475856375658444,0.03801842707899087,1.0358905937291528e-05
0.0052962130117234,0.028278387800235123,0.0341038463334229,0.014757724358584329,0.038016825651096396,1.037491661107405e-05
0.00529599214737516,0.028277229410362453,0.03410234825819436,0.014756884994176494,0.03801522428728094,1.0390927284856572e-05
0.005295771291866839,0.028276071066845137,0.034100850242910506,0.014756045663359592,0.03801362298754194,1.0406937958639094e-05
0.005295550445198082,0.02827491276968131,0.03409935228756893,0.01475520636613228,0.03801202175187681,1.0422948632421615e-05
0.005295329607368537,0.02827375451886913,0.03409785439216723,0.01475436710249321,0.03801042058028301,1.0438959306204137e-05
0.005295108778377849,0.028272596314406727,0.03409635655670301,0.014753527872441042,0.03800881947275798,1.0454969979986658e-05
0.0052948879582256645,0.028271438156292256,0.034094858781173874,0.014752688675974429,0.03800721842929914,1.047098065376918e-05
0.00529466714691163,0.028270280044523862,0.03409336106557743,0.01475184951309203,0.03800561744990393,1.0486991327551701e-05
0.005294446344435393,0.028269121979099684,0.034091863409911265,0.014751010383792496,0.03800401653456981,1.0503002001334224e-05
0.005294225550796598,0.02826796396001788,0.03409036581417299,0.01475017128807449,0.03800241568329418,1.0519012675116745e-05
0.0052940047659948905,0.028266805987276593,0.034088868278360225,0.014749332225936666,0.03800081489607449,1.0535023348899267e-05
0.005293783990029922,0.028265648060873963,0.03408737080247054,0.014748493197377678,0.03799921417290821,1.0551034022681788e-05
0.0052935632229013305,0.028264490180808143,0.034085873386501556,0.014747654202396184,0.03799761351379274,1.056704469646431e-05
0.005293342464608771,0.02826333234707727,0.034084376030450884,0.014746815240990837,0.03799601291872553,1.0583055370246831e-05
0.0052931217151518835,0.028262174559679495,0.034082878734316105,0.014745976313160295,0.03799441238770403,1.0599066044029354e-05
0.005292900974530317,0.028261016818612966,0.03408138149809483,0.014745137418903225,0.03799281192072566,1.0615076717811875e-05
0.0052926802427437185,0.028259859123875825,0.03407988432178468,0.014744298558218268,0.03799121151778785,1.0631087391594397e-05
0.005292459519791732,0.028258701475466216,0.03407838720538324,0.01474345973110409,0.03798961117888807,1.0647098065376918e-05
0.005292238805674007,0.028257543873382304,0.03407689014888812,0.014742620937559344,0.037988010904023733,1.066310873915944e-05
0.0052920181003901865,0.028256386317622218,0.03407539315229692,0.014741782177582688,0.03798641069319229,1.0679119412941963e-05
0.00529179740393992,0.028255228808184103,0.03407389621560724,0.014740943451172783,0.03798481054639118,1.0695130086724484e-05
0.005291576716322853,0.028254071345066117,0.0340723993388167,0.01474010475832828,0.03798321046361783,1.0711140760507006e-05
0.005291356037538631,0.0282529139282664,0.034070902521922894,0.014739266099047839,0.03798161044486968,1.0727151434289527e-05
0.005291135367586899,0.028251756557783097,0.03406940576492343,0.014738427473330111,0.03798001049014418,1.074316210807205e-05
0.005290914706467308,0.02825059923361437,0.03406790906781589,0.01473758888117376,0.037978410599438774,1.075917278185457e-05
0.005290694054179502,0.028249441955758348,0.03406641243059791,0.014736750322577442,0.037976810772750884,1.0775183455637093e-05
0.005290473410723128,0.028248284724213188,0.03406491585326707,0.014735911797539815,0.03797521101007796,1.0791194129419614e-05
0.005290252776097832,0.028247127538977027,0.03406341933582099,0.014735073306059535,0.037973611311417424,1.0807204803202136e-05
0.00529003215030326,0.028245970400048025,0.03406192287825726,0.01473423484813525,0.03797201167676674,1.0823215476984657e-05
0.0052898115333390614,0.02824481330742432,0.0340604264805735,0.014733396423765631,0.037970412106123334,1.083922615076718e-05
0.005289590925204878,0.028243656261104068,0.034058930142767306,0.014732558032949336,0.03796881259948465,1.08552368245497e-05
0.005289370325900361,0.0282424992610854,0.034057433864836284,0.014731719675685009,0.03796721315684812,1.0871247498332223e-05
0.0052891497354251565,0.028241342307366482,0.03405593764677803,0.01473088135197132,0.03796561377821119,1.0887258172114744e-05
0.0052889291537789075,0.02824018539994546,0.03405444148859018,0.014730043061806919,0.03796401446357131,1.0903268845897266e-05
0.005288708580961264,0.02823902853882047,0.034052945390270296,0.014729204805190469,0.037962415212925905,1.0919279519679787e-05
0.005288488016971871,0.028237871723989668,0.03405144935181602,0.014728366582120626,0.037960816026272416,1.093529019346231e-05
0.0052882674618103765,0.0282367149554512,0.034049953373224924,0.014727528392596041,0.03795921690360828,1.095130086724483e-05
0.005288046915476426,0.02823555823320321,0.03404845745449464,0.01472669023661538,0.03795761784493096,1.0967311541027353e-05
0.005287826377969666,0.028234401557243858,0.03404696159562276,0.014725852114177299,0.03795601885023787,1.0983322214809873e-05
0.005287605849289745,0.02823324492757127,0.034045465796606895,0.014725014025280456,0.03795441991952646,1.0999332888592396e-05
0.005287385329436309,0.02823208834418362,0.034043970057444646,0.014724175969923505,0.037952821052794176,1.1015343562374917e-05
0.005287164818409003,0.02823093180707904,0.03404247437813364,0.014723337948105111,0.037951222250038455,1.103135423615744e-05
0.005286944316207476,0.02822977531625568,0.034040978758671445,0.014722499959823925,0.03794962351125673,1.104736490993996e-05
0.005286723822831373,0.028228618871711696,0.0340394831990557,0.014721662005078606,0.037948024836446465,1.1063375583722483e-05
0.005286503338280342,0.028227462473445222,0.034037987699284,0.014720824083867821,0.037946426225605075,1.1079386257505005e-05
0.005286282862554031,0.028226306121454423,0.03403649225935393,0.014719986196190218,0.03794482767873,1.1095396931287526e-05
0.005286062395652083,0.028225149815737448,0.03403499687926311,0.014719148342044458,0.03794322919581872,1.1111407605070048e-05
0.005285841937574149,0.02822399355629243,0.03403350155900917,0.014718310521429202,0.03794163077686863,1.1127418278852569e-05
0.005285621488319874,0.028222837343117528,0.0340320062985897,0.0147174727343431,0.0379400324218772,1.1143428952635092e-05
0.005285401047888903,0.02822168117621088,0.03403051109800228,0.01471663498078482,0.03793843413084183,1.1159439626417612e-05
0.005285180616280885,0.02822052505557066,0.03402901595724456,0.014715797260753019,0.037936835903760034,1.1175450300200135e-05
0.005284960193495468,0.028219368981194995,0.034027520876314124,0.014714959574246352,0.037935237740629194,1.1191460973982656e-05
0.005284739779532297,0.028218212953082036,0.03402602585520858,0.01471412192126348,0.03793363964144678,1.1207471647765178e-05
0.005284519374391019,0.028217056971229934,0.03402453089392553,0.01471328430180306,0.03793204160621022,1.1223482321547699e-05
0.005284298978071281,0.028215901035636835,0.03402303599246259,0.014712446715863754,0.03793044363491697,1.1239492995330222e-05
0.005284078590572729,0.02821474514630091,0.03402154115081736,0.014711609163444215,0.037928845727564456,1.1255503669112742e-05
0.005283858211895014,0.02821358930322028,0.03402004636898746,0.014710771644543102,0.037927247884150125,1.1271514342895265e-05
0.005283637842037778,0.028212433506393107,0.03401855164697049,0.014709934159159083,0.03792565010467143,1.1287525016677786e-05
0.005283417481000672,0.028211277755817537,0.03401705698476404,0.014709096707290809,0.0379240523891258,1.1303535690460308e-05
0.005283197128783341,0.028210122051491728,0.03401556238236575,0.01470825928893694,0.03792245473751068,1.1319546364242829e-05
0.00528297678538543,0.02820896639341382,0.034014067839773204,0.014707421904096137,0.03792085714982352,1.1335557038025351e-05
0.005282756450806588,0.028207810781581962,0.034012573356984016,0.01470658455276705,0.037919259626061776,1.1351567711807872e-05
0.005282536125046465,0.028206655215994313,0.0340110789339958,0.014705747234948354,0.037917662166222846,1.1367578385590395e-05
0.005282315808104702,0.02820549969664902,0.034009584570806155,0.014704909950638695,0.03791606477030422,1.1383589059372916e-05
0.005282095499980952,0.028204344223544224,0.03400809026741269,0.014704072699836741,0.03791446743830331,1.1399599733155438e-05
0.00528187520067486,0.02820318879667809,0.034006596023813014,0.014703235482541144,0.037912870170217564,1.1415610406937959e-05
0.005281654910186071,0.028202033416048745,0.034005101840004735,0.01470239829875057,0.037911272966044456,1.1431621080720481e-05
0.005281434628514233,0.028200878081654366,0.03400360771598546,0.014701561148463672,0.037909675825781385,1.1447631754503002e-05
